order_id,order_date,order_time,customer_id,store_id,order_source,platform
O00438,2025-02-28,11:41:00,C3651,S03,Online,Starbucks App
O00439,2025-01-28,14:48:00,C6675,S03,Store,In Store
O00440,2025-03-11,22:27:00,C5268,S07,Online,Starbucks App
O00441,2025-01-06,13:05:00,C9139,S04,Store,In Store
O00442,2025-01-06,18:02:00,C184,S05,Store,In Store
O00443,2025-01-08,13:21:00,C8725,S01,Store,In Store
O00444,2025-02-21,20:09:00,C12161,S08,Online,Starbucks App
O00445,2025-03-12,09:04:00,C1708,S05,Online,Zomato
O00446,2025-03-25,09:31:00,C11355,S01,Store,In Store
O00447,2025-01-04,21:59:00,C14198,S05,Store,In Store
O00448,2025-03-10,21:10:00,C14841,S05,Store,In Store
O00449,2025-03-05,16:22:00,C5515,S08,Online,Starbucks App
O00450,2025-02-24,20:54:00,C14969,S03,Online,Zomato
O00451,2025-01-13,15:49:00,C13161,S08,Online,Zomato
O00452,2025-01-15,08:17:00,C16423,S02,Store,In Store
O00453,2025-01-04,20:58:00,C7907,S07,Store,In Store
O00454,2025-01-10,22:08:00,C4162,S03,Online,Swiggy
O00455,2025-03-26,14:30:00,C12516,S07,Online,Starbucks App
O00456,2025-02-23,22:35:00,C18393,S04,Online,Swiggy
O00457,2025-01-27,21:20:00,C9254,S01,Online,Swiggy
O00458,2025-01-28,21:26:00,C12216,S03,Online,Swiggy
O00459,2025-02-07,17:10:00,C5740,S07,Online,Zomato
O00460,2025-03-04,11:31:00,C11243,S06,Online,Starbucks App
O00461,2025-03-05,18:50:00,C18035,S07,Online,Zomato
O00462,2025-03-14,07:04:00,C10713,S02,Online,Swiggy
O00463,2025-02-07,10:40:00,C7001,S05,Online,Swiggy
O00464,2025-01-03,17:57:00,C12734,S08,Online,Zomato
O00465,2025-03-14,18:24:00,C8005,S03,Online,Starbucks App
O00466,2025-03-05,16:43:00,C3469,S05,Store,In Store
O00467,2025-03-12,10:09:00,C1332,S07,Online,Starbucks App
O00468,2025-03-03,08:36:00,C15801,S07,Store,In Store
O00469,2025-02-28,19:47:00,C6434,S04,Store,In Store
O00470,2025-02-17,14:47:00,C6443,S02,Online,Zomato
O00471,2025-01-23,19:20:00,C18564,S05,Online,Zomato
O00472,2025-01-25,18:45:00,C18851,S05,Online,Starbucks App
O00473,2025-02-22,17:43:00,C12962,S04,Online,Swiggy
O00474,2025-01-06,21:54:00,C16654,S07,Online,Starbucks App
O00475,2025-03-03,19:44:00,C2801,S06,Online,Swiggy
O00476,2025-02-15,18:24:00,C11900,S05,Store,In Store
O00477,2025-02-06,10:57:00,C11525,S01,Store,In Store
O00478,2025-01-22,21:50:00,C8364,S04,Store,In Store
O00479,2025-02-17,19:51:00,C9177,S07,Online,Starbucks App
O00480,2025-02-24,14:13:00,C1467,S07,Online,Zomato
O00481,2025-01-10,16:51:00,C1771,S03,Store,In Store
O00482,2025-01-25,09:31:00,C13531,S05,Store,In Store
O00483,2025-03-08,21:57:00,C12707,S05,Online,Swiggy
O00484,2025-01-26,11:31:00,C15498,S07,Store,In Store
O00485,2025-03-30,20:53:00,C9542,S06,Store,In Store
O00486,2025-03-11,08:19:00,C14875,S06,Store,In Store
O00487,2025-03-15,14:49:00,C8836,S05,Online,Starbucks App
O00488,2025-02-27,20:26:00,C5889,S06,Store,In Store
O00489,2025-03-14,21:02:00,C9660,S04,Online,Swiggy
O00490,2025-01-09,07:56:00,C19494,S04,Online,Zomato
O00491,2025-03-07,22:56:00,C2297,S04,Online,Zomato
O00492,2025-03-27,15:25:00,C9571,S03,Store,In Store
O00493,2025-01-25,11:05:00,C12509,S02,Store,In Store
O00494,2025-01-10,18:07:00,C17641,S01,Online,Swiggy
O00495,2025-01-09,16:49:00,C4018,S08,Online,Zomato
O00496,2025-03-21,10:58:00,C2003,S06,Store,In Store
O00497,2025-03-13,09:39:00,C8215,S04,Store,In Store
O00498,2025-03-01,07:01:00,C7167,S01,Store,In Store
O00499,2025-03-15,15:59:00,C719,S04,Store,In Store
O00500,2025-03-11,21:31:00,C12911,S07,Online,Starbucks App
O00501,2025-02-25,09:24:00,C10222,S06,Online,Swiggy
O00502,2025-01-10,09:22:00,C5195,S05,Online,Swiggy
O00503,2025-02-13,09:08:00,C9302,S06,Online,Starbucks App
O00504,2025-03-06,15:10:00,C7306,S06,Online,Starbucks App
O00505,2025-03-02,15:57:00,C213,S06,Store,In Store
O00506,2025-01-26,21:48:00,C12242,S03,Store,In Store
O00507,2025-01-01,21:31:00,C15931,S05,Online,Starbucks App
O00508,2025-01-20,08:53:00,C12764,S05,Online,Zomato
O00509,2025-03-30,08:37:00,C15663,S08,Store,In Store
O00510,2025-03-16,19:40:00,C14832,S01,Online,Starbucks App
O00511,2025-02-24,09:05:00,C1729,S05,Online,Starbucks App
O00512,2025-01-23,15:29:00,C9144,S08,Store,In Store
O00513,2025-03-15,12:46:00,C19593,S03,Online,Starbucks App
O00514,2025-02-28,13:09:00,C19484,S03,Store,In Store
O00515,2025-01-14,16:33:00,C6304,S06,Online,Starbucks App
O00516,2025-01-11,17:59:00,C3747,S05,Store,In Store
O00517,2025-03-27,07:42:00,C4239,S04,Online,Starbucks App
O00518,2025-02-20,12:51:00,C8634,S03,Store,In Store
O00519,2025-01-18,16:52:00,C3448,S05,Store,In Store
O00520,2025-03-06,22:28:00,C13023,S03,Online,Starbucks App
O00521,2025-03-13,13:04:00,C10488,S04,Online,Zomato
O00522,2025-03-17,14:56:00,C13465,S02,Store,In Store
O00523,2025-01-20,21:40:00,C13421,S04,Store,In Store
O00524,2025-02-20,15:46:00,C11124,S03,Online,Starbucks App
O00525,2025-03-26,12:11:00,C14646,S01,Store,In Store
O00526,2025-02-19,15:26:00,C12749,S04,Online,Zomato
O00527,2025-03-21,10:47:00,C5721,S04,Store,In Store
O00528,2025-01-05,10:36:00,C5004,S08,Online,Zomato
O00529,2025-03-21,07:29:00,C9793,S03,Online,Starbucks App
O00530,2025-01-19,20:32:00,C1973,S08,Online,Swiggy
O00531,2025-01-18,12:13:00,C14633,S04,Online,Zomato
O00532,2025-02-05,18:23:00,C18037,S05,Store,In Store
O00533,2025-03-09,20:32:00,C10044,S06,Online,Swiggy
O00534,2025-01-19,19:20:00,C15847,S07,Store,In Store
O00535,2025-03-07,08:27:00,C18406,S05,Store,In Store
O00536,2025-02-20,21:45:00,C13081,S06,Store,In Store
O00537,2025-02-01,10:38:00,C13388,S02,Online,Starbucks App
O00538,2025-01-30,15:51:00,C11324,S07,Store,In Store
O00539,2025-02-06,18:19:00,C16768,S08,Store,In Store
O00540,2025-03-19,15:27:00,C2535,S03,Online,Swiggy
O00541,2025-01-09,22:33:00,C5524,S05,Store,In Store
O00542,2025-01-03,22:02:00,C9371,S04,Store,In Store
O00543,2025-01-02,12:42:00,C5006,S01,Store,In Store
O00544,2025-02-01,18:45:00,C13071,S05,Online,Starbucks App
O00545,2025-01-31,20:32:00,C109,S06,Online,Zomato
O00546,2025-01-18,15:55:00,C19631,S06,Online,Swiggy
O00547,2025-01-10,13:48:00,C12097,S05,Store,In Store
O00548,2025-02-28,21:03:00,C13753,S04,Online,Starbucks App
O00549,2025-01-10,19:41:00,C5091,S04,Store,In Store
O00550,2025-03-26,11:07:00,C13488,S06,Online,Starbucks App
O00551,2025-01-02,15:51:00,C4478,S02,Store,In Store
O00552,2025-03-26,09:45:00,C7465,S07,Online,Swiggy
O00553,2025-01-15,13:37:00,C8519,S08,Store,In Store
O00554,2025-03-31,11:00:00,C7882,S06,Online,Starbucks App
O00555,2025-03-20,08:39:00,C15023,S01,Online,Swiggy
O00556,2025-03-02,22:37:00,C5026,S06,Online,Starbucks App
O00557,2025-01-11,14:36:00,C15118,S05,Online,Zomato
O00558,2025-03-05,18:42:00,C4368,S06,Store,In Store
O00559,2025-03-24,07:20:00,C15915,S02,Store,In Store
O00560,2025-03-07,19:43:00,C19389,S02,Store,In Store
O00561,2025-03-09,22:00:00,C1731,S04,Store,In Store
O00562,2025-02-15,11:36:00,C7275,S03,Online,Zomato
O00563,2025-03-11,17:04:00,C10662,S03,Online,Zomato
O00564,2025-03-02,18:50:00,C17567,S06,Online,Starbucks App
O00565,2025-01-11,11:40:00,C12302,S05,Online,Swiggy
O00566,2025-03-19,15:51:00,C2512,S02,Online,Swiggy
O00567,2025-02-10,09:44:00,C15730,S04,Store,In Store
O00568,2025-03-27,07:24:00,C1552,S01,Store,In Store
O00569,2025-03-20,21:11:00,C10626,S06,Online,Starbucks App
O00570,2025-01-17,16:16:00,C15801,S04,Store,In Store
O00571,2025-03-01,19:24:00,C6414,S07,Online,Zomato
O00572,2025-01-03,19:15:00,C18418,S06,Store,In Store
O00573,2025-03-15,11:01:00,C3613,S01,Online,Starbucks App
O00574,2025-03-11,09:33:00,C6090,S06,Store,In Store
O00575,2025-03-06,09:45:00,C4395,S08,Online,Zomato
O00576,2025-03-19,09:57:00,C2170,S07,Store,In Store
O00577,2025-03-03,08:59:00,C15568,S01,Store,In Store
O00578,2025-02-15,09:40:00,C14549,S05,Online,Starbucks App
O00579,2025-02-13,07:38:00,C14091,S02,Online,Zomato
O00580,2025-02-21,14:40:00,C5092,S08,Store,In Store
O00581,2025-01-04,21:00:00,C12311,S02,Store,In Store
O00582,2025-01-02,13:32:00,C5321,S04,Store,In Store
O00583,2025-02-07,15:55:00,C12926,S02,Online,Starbucks App
O00584,2025-03-21,22:31:00,C15374,S04,Store,In Store
O00585,2025-03-24,21:39:00,C4423,S05,Online,Zomato
O00586,2025-02-25,16:58:00,C7228,S06,Online,Swiggy
O00587,2025-02-24,21:30:00,C18629,S04,Online,Starbucks App
O00588,2025-03-09,15:00:00,C4120,S02,Store,In Store
O00589,2025-03-07,10:03:00,C15526,S06,Online,Starbucks App
O00590,2025-02-18,18:45:00,C8118,S08,Store,In Store
O00591,2025-01-16,15:32:00,C13737,S01,Online,Starbucks App
O00592,2025-01-30,22:17:00,C1373,S07,Store,In Store
O00593,2025-01-09,14:03:00,C16412,S02,Online,Zomato
O00594,2025-03-22,13:04:00,C5536,S05,Store,In Store
O00595,2025-02-28,07:08:00,C13446,S05,Store,In Store
O00596,2025-01-04,08:42:00,C12388,S04,Store,In Store
O00597,2025-03-11,08:20:00,C12784,S08,Store,In Store
O00598,2025-02-06,11:53:00,C14556,S05,Online,Swiggy
O00599,2025-03-13,10:25:00,C13215,S08,Store,In Store
O00600,2025-03-24,15:56:00,C3232,S02,Online,Starbucks App
O00601,2025-01-17,22:34:00,C19752,S02,Store,In Store
O00602,2025-03-11,11:21:00,C15231,S08,Online,Starbucks App
O00603,2025-02-13,21:21:00,C973,S04,Store,In Store
O00604,2025-02-20,11:58:00,C10308,S07,Online,Zomato
O00605,2025-01-12,09:57:00,C1953,S01,Store,In Store
O00606,2025-01-17,18:14:00,C2086,S06,Store,In Store
O00607,2025-02-11,17:09:00,C2855,S01,Online,Zomato
O00608,2025-02-21,14:18:00,C17366,S01,Online,Zomato
O00609,2025-01-28,12:19:00,C11396,S02,Store,In Store
O00610,2025-02-13,07:21:00,C7276,S03,Online,Starbucks App
O00611,2025-03-26,15:43:00,C17843,S02,Store,In Store
O00612,2025-02-24,14:34:00,C2021,S08,Online,Swiggy
O00613,2025-03-18,20:32:00,C7037,S04,Online,Swiggy
O00614,2025-01-05,17:28:00,C16861,S04,Online,Zomato
O00615,2025-02-02,09:09:00,C5973,S02,Store,In Store
O00616,2025-02-14,18:31:00,C17559,S07,Store,In Store
O00617,2025-03-17,11:11:00,C17951,S05,Store,In Store
O00618,2025-03-10,11:53:00,C4947,S01,Store,In Store
O00619,2025-02-07,07:53:00,C787,S07,Store,In Store
O00620,2025-02-10,19:51:00,C3899,S04,Online,Zomato
O00621,2025-01-07,11:16:00,C6136,S02,Online,Starbucks App
O00622,2025-02-24,20:51:00,C15076,S02,Store,In Store
O00623,2025-02-09,21:45:00,C17800,S08,Online,Starbucks App
O00624,2025-01-22,16:22:00,C18288,S02,Store,In Store
O00625,2025-01-08,21:27:00,C14312,S06,Store,In Store
O00626,2025-01-02,15:53:00,C18673,S08,Store,In Store
O00627,2025-03-18,12:55:00,C12730,S02,Online,Zomato
O00628,2025-03-15,20:50:00,C357,S03,Store,In Store
O00629,2025-01-17,20:31:00,C16364,S05,Online,Swiggy
O00630,2025-03-12,09:31:00,C11300,S04,Store,In Store
O00631,2025-02-10,16:39:00,C11476,S08,Store,In Store
O00632,2025-02-13,15:11:00,C602,S02,Store,In Store
O00633,2025-03-21,12:48:00,C2023,S04,Store,In Store
O00634,2025-03-11,10:45:00,C2129,S03,Online,Starbucks App
O00635,2025-02-15,08:18:00,C12340,S01,Store,In Store
O00636,2025-01-13,10:50:00,C10211,S01,Online,Zomato
O00637,2025-03-11,08:05:00,C15450,S02,Store,In Store
O00638,2025-01-14,15:09:00,C4409,S06,Store,In Store
O00639,2025-02-11,10:27:00,C17451,S02,Online,Swiggy
O00640,2025-02-03,19:00:00,C6906,S02,Store,In Store
O00641,2025-03-12,13:33:00,C6560,S02,Store,In Store
O00642,2025-02-28,17:39:00,C390,S02,Store,In Store
O00643,2025-01-19,13:05:00,C6353,S02,Store,In Store
O00644,2025-03-30,18:46:00,C3253,S02,Online,Starbucks App
O00645,2025-03-09,20:50:00,C8943,S05,Store,In Store
O00646,2025-02-06,18:28:00,C7826,S05,Store,In Store
O00647,2025-03-09,09:57:00,C17171,S04,Online,Starbucks App
O00648,2025-03-21,17:57:00,C2288,S05,Store,In Store
O00649,2025-03-11,21:40:00,C8928,S07,Store,In Store
O00650,2025-03-03,09:35:00,C3342,S01,Store,In Store
O00651,2025-02-26,11:42:00,C11225,S08,Store,In Store
O00652,2025-03-25,10:07:00,C5221,S01,Online,Zomato
O00653,2025-02-15,20:21:00,C3414,S07,Store,In Store
O00654,2025-03-25,19:51:00,C7298,S01,Store,In Store
O00655,2025-03-12,13:15:00,C17279,S07,Store,In Store
O00656,2025-01-09,10:17:00,C8514,S04,Store,In Store
O00657,2025-03-18,15:26:00,C19209,S07,Online,Zomato
O00658,2025-01-18,17:57:00,C15675,S02,Store,In Store
O00659,2025-03-23,09:02:00,C10469,S04,Online,Starbucks App
O00660,2025-01-06,15:02:00,C946,S04,Store,In Store
O00661,2025-03-26,10:36:00,C18050,S08,Online,Swiggy
O00662,2025-03-08,08:27:00,C1511,S07,Store,In Store
O00663,2025-03-16,12:24:00,C19918,S06,Online,Starbucks App
O00664,2025-01-02,15:07:00,C2128,S04,Store,In Store
O00665,2025-02-09,18:53:00,C17583,S04,Store,In Store
O00666,2025-03-14,13:08:00,C109,S07,Store,In Store
O00667,2025-01-10,08:07:00,C5456,S01,Store,In Store
O00668,2025-03-13,17:53:00,C9610,S08,Online,Zomato
O00669,2025-03-09,20:40:00,C6488,S03,Online,Swiggy
O00670,2025-03-06,12:59:00,C4874,S03,Store,In Store
O00671,2025-02-14,14:58:00,C18270,S04,Online,Zomato
O00672,2025-02-14,17:31:00,C5454,S05,Online,Zomato
O00673,2025-03-15,19:15:00,C11968,S08,Store,In Store
O00674,2025-01-30,10:03:00,C17759,S06,Store,In Store
O00675,2025-02-18,21:44:00,C2758,S06,Online,Starbucks App
O00676,2025-03-15,18:00:00,C10275,S08,Store,In Store
O00677,2025-02-07,11:34:00,C11030,S03,Store,In Store
O00678,2025-03-04,20:21:00,C18468,S01,Online,Swiggy
O00679,2025-02-06,14:03:00,C16353,S06,Online,Starbucks App
O00680,2025-02-01,15:24:00,C9025,S07,Online,Starbucks App
O00681,2025-02-01,07:39:00,C8273,S01,Online,Starbucks App
O00682,2025-01-16,19:29:00,C3091,S06,Online,Zomato
O00683,2025-03-27,14:55:00,C15841,S04,Store,In Store
O00684,2025-01-22,20:50:00,C10652,S06,Store,In Store
O00685,2025-01-23,19:51:00,C7091,S02,Online,Starbucks App
O00686,2025-03-02,12:37:00,C9644,S05,Online,Starbucks App
O00687,2025-03-14,22:57:00,C13330,S04,Store,In Store
O00688,2025-02-07,08:20:00,C19253,S05,Store,In Store
O00689,2025-03-23,17:27:00,C14760,S01,Online,Swiggy
O00690,2025-03-22,18:53:00,C8040,S01,Store,In Store
O00691,2025-03-20,21:56:00,C10340,S02,Online,Swiggy
O00692,2025-03-12,12:14:00,C846,S07,Store,In Store
O00693,2025-01-28,10:57:00,C10291,S05,Store,In Store
O00694,2025-03-18,14:52:00,C3219,S01,Online,Swiggy
O00695,2025-03-04,07:33:00,C11862,S06,Online,Starbucks App
O00696,2025-03-20,17:39:00,C16407,S05,Online,Starbucks App
O00697,2025-01-29,19:50:00,C10016,S03,Store,In Store
O00698,2025-02-23,16:39:00,C9392,S01,Online,Zomato
O00699,2025-03-10,10:40:00,C11165,S01,Online,Swiggy
O00700,2025-01-21,17:49:00,C5991,S07,Online,Zomato
O00701,2025-03-23,08:04:00,C8270,S08,Online,Starbucks App
O00702,2025-01-29,17:44:00,C13452,S05,Store,In Store
O00703,2025-02-06,19:18:00,C12294,S04,Store,In Store
O00704,2025-03-31,22:51:00,C2460,S05,Store,In Store
O00705,2025-03-18,16:26:00,C7941,S01,Online,Zomato
O00706,2025-03-14,13:21:00,C19943,S06,Store,In Store
O00707,2025-02-06,13:53:00,C13180,S07,Online,Zomato
O00708,2025-03-07,21:17:00,C4225,S02,Online,Starbucks App
O00709,2025-03-20,07:50:00,C10758,S03,Store,In Store
O00710,2025-01-10,19:12:00,C7033,S05,Store,In Store
O00711,2025-01-18,08:41:00,C15273,S04,Store,In Store
O00712,2025-03-03,11:38:00,C3287,S03,Store,In Store
O00713,2025-02-11,15:27:00,C12566,S02,Store,In Store
O00714,2025-03-01,21:19:00,C4925,S08,Store,In Store
O00715,2025-03-31,16:36:00,C4193,S05,Online,Starbucks App
O00716,2025-03-21,22:56:00,C9187,S03,Online,Zomato
O00717,2025-01-12,10:10:00,C19880,S02,Online,Swiggy
O00718,2025-01-31,20:07:00,C3940,S07,Online,Swiggy
O00719,2025-02-14,08:45:00,C7689,S06,Online,Zomato
O00720,2025-01-23,19:05:00,C2178,S07,Online,Zomato
O00721,2025-01-23,14:47:00,C9213,S05,Online,Starbucks App
O00722,2025-03-02,08:23:00,C6528,S05,Store,In Store
O00723,2025-01-10,17:34:00,C6753,S07,Online,Swiggy
O00724,2025-01-02,13:04:00,C13732,S07,Store,In Store
O00725,2025-01-22,15:48:00,C11549,S03,Online,Swiggy
O00726,2025-01-26,21:14:00,C19499,S03,Store,In Store
O00727,2025-01-15,09:59:00,C7553,S04,Online,Zomato
O00728,2025-01-07,20:29:00,C7995,S07,Store,In Store
O00729,2025-01-28,07:51:00,C1991,S03,Online,Starbucks App
O00730,2025-02-18,19:35:00,C8136,S06,Online,Starbucks App
O00731,2025-02-07,09:07:00,C2809,S01,Store,In Store
O00732,2025-03-15,20:54:00,C835,S01,Online,Swiggy
O00733,2025-03-14,19:49:00,C3394,S05,Store,In Store
O00734,2025-03-12,08:25:00,C19075,S04,Online,Swiggy
O00735,2025-03-23,22:25:00,C6524,S02,Online,Starbucks App
O00736,2025-02-18,20:53:00,C8111,S06,Online,Zomato
O00737,2025-02-04,07:40:00,C6445,S05,Online,Zomato
O00738,2025-03-09,17:33:00,C13038,S04,Store,In Store
O00739,2025-02-28,20:11:00,C16933,S05,Store,In Store
O00740,2025-01-11,18:15:00,C18127,S02,Online,Swiggy
O00741,2025-01-09,12:26:00,C9091,S05,Store,In Store
O00742,2025-01-26,10:11:00,C5337,S06,Online,Swiggy
O00743,2025-02-05,14:46:00,C686,S02,Online,Starbucks App
O00744,2025-02-09,15:22:00,C16554,S07,Online,Swiggy
O00745,2025-03-24,22:44:00,C7933,S08,Store,In Store
O00746,2025-03-13,13:30:00,C18074,S08,Store,In Store
O00747,2025-01-01,09:25:00,C18108,S04,Online,Starbucks App
O00748,2025-03-24,12:48:00,C5386,S07,Store,In Store
O00749,2025-02-15,21:26:00,C11480,S01,Online,Starbucks App
O00750,2025-03-30,10:31:00,C7463,S03,Store,In Store
O00751,2025-02-07,16:15:00,C19738,S01,Online,Swiggy
O00752,2025-02-03,20:21:00,C14800,S06,Store,In Store
O00753,2025-01-11,20:28:00,C680,S03,Store,In Store
O00754,2025-03-04,15:30:00,C15418,S03,Store,In Store
O00755,2025-03-31,19:22:00,C3824,S07,Online,Zomato
O00756,2025-02-23,15:47:00,C18139,S03,Store,In Store
O00757,2025-03-14,21:56:00,C2659,S08,Store,In Store
O00758,2025-03-02,12:14:00,C5571,S03,Store,In Store
O00759,2025-02-20,17:31:00,C19997,S01,Store,In Store
O00760,2025-01-21,14:43:00,C16532,S06,Store,In Store
O00761,2025-03-13,15:33:00,C10889,S03,Store,In Store
O00762,2025-03-31,18:27:00,C7111,S07,Store,In Store
O00763,2025-02-03,11:02:00,C10512,S06,Online,Starbucks App
O00764,2025-01-24,07:35:00,C16913,S02,Online,Starbucks App
O00765,2025-01-06,11:55:00,C10156,S04,Online,Zomato
O00766,2025-03-14,18:00:00,C9942,S02,Online,Swiggy
O00767,2025-03-28,15:41:00,C3042,S02,Online,Swiggy
O00768,2025-02-09,11:57:00,C10928,S03,Store,In Store
O00769,2025-03-29,20:23:00,C19315,S02,Store,In Store
O00770,2025-03-26,15:11:00,C1247,S06,Store,In Store
O00771,2025-03-31,10:50:00,C7996,S06,Online,Zomato
O00772,2025-03-07,13:01:00,C14947,S07,Store,In Store
O00773,2025-01-14,18:03:00,C7301,S07,Online,Zomato
O00774,2025-03-25,14:49:00,C5007,S07,Online,Starbucks App
O00775,2025-01-30,15:58:00,C11351,S02,Store,In Store
O00776,2025-01-11,21:34:00,C17125,S06,Online,Swiggy
O00777,2025-02-24,18:39:00,C17375,S03,Online,Swiggy
O00778,2025-01-29,12:00:00,C2586,S03,Online,Swiggy
O00779,2025-02-09,19:12:00,C9510,S08,Store,In Store
O00780,2025-02-18,13:32:00,C19698,S07,Store,In Store
O00781,2025-01-26,08:28:00,C14507,S07,Online,Starbucks App
O00782,2025-02-14,18:07:00,C2153,S06,Store,In Store
O00783,2025-01-17,16:15:00,C6969,S08,Store,In Store
O00784,2025-02-18,16:47:00,C4269,S04,Store,In Store
O00785,2025-02-12,14:47:00,C16457,S05,Store,In Store
O00786,2025-01-15,11:20:00,C1455,S01,Online,Starbucks App
O00787,2025-01-13,11:02:00,C18680,S07,Online,Zomato
O00788,2025-02-05,17:13:00,C14513,S05,Online,Starbucks App
O00789,2025-03-17,22:06:00,C16451,S03,Online,Zomato
O00790,2025-02-05,07:39:00,C9573,S02,Store,In Store
O00791,2025-01-16,11:13:00,C10631,S02,Store,In Store
O00792,2025-02-15,09:47:00,C6025,S03,Store,In Store
O00793,2025-03-29,09:30:00,C15458,S07,Store,In Store
O00794,2025-02-20,21:58:00,C6584,S02,Store,In Store
O00795,2025-01-21,15:18:00,C17868,S05,Store,In Store
O00796,2025-02-25,20:11:00,C17643,S08,Online,Starbucks App
O00797,2025-01-17,13:04:00,C11111,S04,Online,Zomato
O00798,2025-03-09,11:12:00,C5951,S08,Store,In Store
O00799,2025-03-29,16:02:00,C1350,S03,Online,Starbucks App
O00800,2025-01-01,07:57:00,C18745,S03,Store,In Store
O00801,2025-03-29,07:19:00,C15866,S01,Online,Swiggy
O00802,2025-03-11,12:51:00,C2947,S01,Store,In Store
O00803,2025-02-20,21:38:00,C8517,S06,Store,In Store
O00804,2025-02-02,10:25:00,C4880,S04,Online,Swiggy
O00805,2025-02-16,08:19:00,C11699,S05,Store,In Store
O00806,2025-02-08,18:34:00,C1237,S07,Store,In Store
O00807,2025-02-27,09:05:00,C17202,S01,Online,Zomato
O00808,2025-01-29,20:05:00,C15906,S04,Store,In Store
O00809,2025-03-14,19:52:00,C9632,S07,Store,In Store
O00810,2025-03-21,08:57:00,C8961,S04,Store,In Store
O00811,2025-03-13,08:13:00,C2973,S04,Online,Zomato
O00812,2025-03-21,18:08:00,C11609,S02,Store,In Store
O00813,2025-03-28,18:26:00,C15281,S06,Store,In Store
O00814,2025-03-08,09:38:00,C8186,S05,Online,Starbucks App
O00815,2025-01-25,16:32:00,C10744,S06,Store,In Store
O00816,2025-03-05,22:51:00,C6792,S02,Store,In Store
O00817,2025-03-25,07:44:00,C1327,S04,Online,Zomato
O00818,2025-02-25,20:35:00,C1421,S07,Online,Swiggy
O00819,2025-03-12,15:54:00,C13892,S08,Online,Zomato
O00820,2025-01-03,12:05:00,C7306,S07,Online,Swiggy
O00821,2025-01-19,16:46:00,C15987,S02,Store,In Store
O00822,2025-03-24,22:49:00,C3389,S02,Store,In Store
O00823,2025-03-23,12:17:00,C15141,S07,Online,Swiggy
O00824,2025-02-18,19:25:00,C3424,S06,Online,Swiggy
O00825,2025-01-04,14:47:00,C5086,S08,Store,In Store
O00826,2025-02-17,22:02:00,C13928,S08,Online,Swiggy
O00827,2025-03-13,09:37:00,C8742,S06,Store,In Store
O00828,2025-01-03,14:10:00,C11677,S07,Store,In Store
O00829,2025-02-07,21:50:00,C9245,S03,Online,Zomato
O00830,2025-01-05,11:54:00,C5003,S05,Store,In Store
