bill_id,order_id,customer_id,product_id,quantity,total_amount,payment_method,store_id
B00543,O00543,C5006,P34,1,240,UPI,S01
B00544,O00544,C13071,P13,1,280,UPI,S05
B00545,O00545,C109,P36,2,560,UPI,S04
B00546,O00546,C19631,P21,3,1005,Card,S02
B00547,O00547,C12097,P38,2,560,Card,S08
B00548,O00548,C13753,P38,3,840,Cash,S08
B00549,O00549,C5091,P27,1,355,UPI,S06
B00550,O00550,C13488,P18,3,1035,Cash,S04
B00551,O00551,C4478,P23,2,720,Cash,S03
B00552,O00552,C7465,P26,3,1005,UPI,S07
B00553,O00553,C8519,P02,2,510,Cash,S05
B00554,O00554,C7882,P31,3,990,UPI,S01
B00555,O00555,C15023,P33,2,740,UPI,S01
B00556,O00556,C5026,P43,3,750,Card,S03
B00557,O00557,C15118,P12,2,510,Card,S05
B00558,O00558,C4368,P22,1,340,Cash,S08
B00559,O00559,C15915,P06,3,900,Cash,S06
B00560,O00560,C19389,P34,1,240,Cash,S02
B00561,O00561,C1731,P31,2,660,UPI,S04
B00562,O00562,C7275,P27,3,1065,Cash,S05
B00563,O00563,C10662,P19,1,295,Cash,S08
B00564,O00564,C17567,P14,2,600,UPI,S08
B00565,O00565,C12302,P30,1,339,Card,S08
B00566,O00566,C2512,P40,2,420,Cash,S04
B00567,O00567,C15730,P17,2,650,Cash,S02
B00568,O00568,C1552,P21,3,1005,Cash,S07
B00569,O00569,C10626,P19,1,295,Cash,S07
B00570,O00570,C15801,P38,3,840,Card,S06
B00571,O00571,C6414,P38,2,560,Card,S08
B00572,O00572,C18418,P27,3,1065,UPI,S04
B00573,O00573,C3613,P40,3,630,Card,S03
B00574,O00574,C6090,P33,2,740,Card,S07
B00575,O00575,C4395,P30,2,678,Cash,S03
B00576,O00576,C2170,P19,2,590,UPI,S07
B00577,O00577,C15568,P27,2,710,Card,S08
B00578,O00578,C14549,P05,2,560,UPI,S06
B00579,O00579,C14091,P42,3,840,UPI,S03
B00580,O00580,C5092,P13,1,280,Cash,S03
B00581,O00581,C12311,P35,3,780,Cash,S07
B00582,O00582,C5321,P33,3,1110,Cash,S05
B00583,O00583,C12926,P25,2,630,Cash,S06
B00584,O00584,C15374,P30,3,1017,Card,S07
B00585,O00585,C4423,P03,1,275,Card,S06
B00586,O00586,C7228,P20,3,945,UPI,S07
B00587,O00587,C18629,P42,1,280,Cash,S02
B00588,O00588,C4120,P37,3,780,Card,S01
B00589,O00589,C15526,P11,3,705,Card,S04
B00590,O00590,C8118,P38,1,280,Card,S07
B00591,O00591,C13737,P20,2,630,Card,S08
B00592,O00592,C1373,P13,2,560,UPI,S02
B00593,O00593,C16412,P31,3,990,Card,S02
B00594,O00594,C5536,P36,2,560,Card,S02
B00595,O00595,C13446,P23,2,720,Cash,S04
B00596,O00596,C12388,P22,1,340,Cash,S02
B00597,O00597,C12784,P11,2,470,Cash,S05
B00598,O00598,C14556,P29,3,957,Card,S07
B00599,O00599,C13215,P25,3,945,Cash,S01
B00600,O00600,C3232,P11,1,235,UPI,S08
B00601,O00601,C19752,P06,3,900,Card,S02
B00602,O00602,C15231,P24,2,760,Card,S06
B00603,O00603,C973,P23,1,360,UPI,S07
B00604,O00604,C10308,P43,3,750,Cash,S04
B00605,O00605,C1953,P41,3,660,Card,S05
B00606,O00606,C2086,P29,1,319,Cash,S02
B00607,O00607,C2855,P27,3,1065,UPI,S01
B00608,O00608,C17366,P38,1,280,UPI,S01
B00609,O00609,C11396,P37,2,520,Cash,S04
B00610,O00610,C7276,P19,3,885,UPI,S02
B00611,O00611,C17843,P23,3,1080,UPI,S05
B00612,O00612,C2021,P07,2,590,Card,S03
B00613,O00613,C7037,P26,2,670,Cash,S08
B00614,O00614,C16861,P01,2,470,UPI,S04
B00615,O00615,C5973,P19,1,295,Cash,S04
B00616,O00616,C17559,P08,1,315,Card,S02
B00617,O00617,C17951,P38,2,560,Cash,S07
B00618,O00618,C4947,P31,1,330,Cash,S05
B00619,O00619,C787,P33,2,740,Cash,S08
B00620,O00620,C3899,P24,1,380,UPI,S01
B00621,O00621,C6136,P09,2,670,UPI,S04
B00622,O00622,C15076,P41,1,220,Cash,S08
B00623,O00623,C17800,P25,1,315,Card,S08
B00624,O00624,C18288,P12,3,765,Card,S03
B00625,O00625,C14312,P18,1,345,Cash,S07
B00626,O00626,C18673,P15,2,640,Card,S07
B00627,O00627,C12730,P43,1,250,Card,S01
B00628,O00628,C357,P08,1,315,Cash,S03
B00629,O00629,C16364,P43,2,500,UPI,S04
B00630,O00630,C11300,P34,3,720,UPI,S02
B00631,O00631,C11476,P40,3,630,UPI,S04
B00632,O00632,C602,P10,2,430,UPI,S07
B00633,O00633,C2023,P02,2,510,Cash,S04
B00634,O00634,C2129,P35,3,780,Cash,S01
B00635,O00635,C12340,P20,1,315,Cash,S05
B00636,O00636,C10211,P28,1,299,Cash,S02
B00637,O00637,C15450,P43,3,750,Cash,S03
B00638,O00638,C4409,P07,1,295,Cash,S01
B00639,O00639,C17451,P28,1,299,Cash,S06
B00640,O00640,C6906,P32,2,700,Card,S06
B00641,O00641,C6560,P35,1,260,Cash,S08
B00642,O00642,C390,P29,1,319,UPI,S03
B00643,O00643,C6353,P35,2,520,UPI,S07
B00644,O00644,C3253,P08,3,945,Cash,S06
B00645,O00645,C8943,P13,1,280,Cash,S05
B00646,O00646,C7826,P31,3,990,Card,S01
B00647,O00647,C17171,P03,2,550,Cash,S05
B00648,O00648,C2288,P02,3,765,Cash,S04
B00649,O00649,C8928,P29,3,957,Card,S05
B00650,O00650,C3342,P26,3,1005,Cash,S04
B00651,O00651,C11225,P14,1,300,UPI,S05
B00652,O00652,C5221,P05,1,280,UPI,S04
B00653,O00653,C3414,P31,3,990,Cash,S02
B00654,O00654,C7298,P26,3,1005,UPI,S08
B00655,O00655,C17279,P26,1,335,UPI,S04
B00656,O00656,C8514,P07,2,590,UPI,S02
B00657,O00657,C19209,P19,2,590,Card,S02
B00658,O00658,C15675,P03,3,825,UPI,S08
B00659,O00659,C10469,P17,3,975,Cash,S06
B00660,O00660,C946,P15,1,320,Card,S07
B00661,O00661,C18050,P21,2,670,Card,S06
B00662,O00662,C1511,P18,1,345,Card,S06
B00663,O00663,C19918,P10,1,215,Card,S07
B00664,O00664,C2128,P05,1,280,Cash,S02
B00665,O00665,C17583,P41,1,220,UPI,S01
B00666,O00666,C109,P15,1,320,Cash,S05
B00667,O00667,C5456,P15,3,960,UPI,S02
B00668,O00668,C9610,P06,3,900,UPI,S01
B00669,O00669,C6488,P04,1,260,Card,S07
B00670,O00670,C4874,P10,3,645,Card,S06
B00671,O00671,C18270,P23,1,360,UPI,S08
B00672,O00672,C5454,P28,3,897,Cash,S04
B00673,O00673,C11968,P17,2,650,Card,S08
B00674,O00674,C17759,P12,1,255,Card,S05
B00675,O00675,C2758,P09,2,670,Card,S06
B00676,O00676,C10275,P09,1,335,Cash,S02
B00677,O00677,C11030,P06,3,900,Card,S05
B00678,O00678,C18468,P19,2,590,Card,S07
B00679,O00679,C16353,P04,3,780,UPI,S06
B00680,O00680,C9025,P01,2,470,UPI,S01
B00681,O00681,C8273,P13,2,560,UPI,S02
B00682,O00682,C3091,P27,2,710,Cash,S05
B00683,O00683,C15841,P19,3,885,Cash,S08
B00684,O00684,C10652,P05,3,840,Card,S03
B00685,O00685,C7091,P24,1,380,Cash,S06
B00686,O00686,C9644,P13,2,560,UPI,S02
B00687,O00687,C13330,P28,2,598,UPI,S03
B00688,O00688,C19253,P40,2,420,Card,S06
B00689,O00689,C14760,P10,2,430,UPI,S03
B00690,O00690,C8040,P39,3,900,Card,S04
B00691,O00691,C10340,P24,2,760,UPI,S07
B00692,O00692,C846,P38,3,840,Card,S06
B00693,O00693,C10291,P36,3,840,Card,S02
B00694,O00694,C3219,P40,3,630,UPI,S04
B00695,O00695,C11862,P27,2,710,Cash,S04
B00696,O00696,C16407,P39,3,900,Cash,S02
B00697,O00697,C10016,P41,3,660,UPI,S06
B00698,O00698,C9392,P10,1,215,UPI,S03
B00699,O00699,C11165,P07,1,295,Card,S02
B00700,O00700,C5991,P28,3,897,Card,S01
B00701,O00701,C8270,P05,2,560,UPI,S07
B00702,O00702,C13452,P16,2,610,UPI,S03
B00703,O00703,C12294,P01,3,705,UPI,S06
B00704,O00704,C2460,P21,1,335,Cash,S07
B00705,O00705,C7941,P24,1,380,Cash,S05
B00706,O00706,C19943,P31,2,660,Cash,S07
B00707,O00707,C13180,P18,1,345,Cash,S04
B00708,O00708,C4225,P19,3,885,Card,S08
B00709,O00709,C10758,P08,2,630,Cash,S07
B00710,O00710,C7033,P15,1,320,Cash,S01
B00711,O00711,C15273,P15,1,320,Cash,S05
B00712,O00712,C3287,P16,1,305,Card,S06
B00713,O00713,C12566,P28,1,299,UPI,S01
B00714,O00714,C4925,P20,2,630,Card,S01
B00715,O00715,C4193,P09,3,1005,Cash,S04
B00716,O00716,C9187,P18,3,1035,Card,S08
B00717,O00717,C19880,P38,2,560,UPI,S03
B00718,O00718,C3940,P22,2,680,Cash,S01
B00719,O00719,C7689,P41,2,440,UPI,S04
B00720,O00720,C2178,P19,2,590,Card,S07
B00721,O00721,C9213,P37,1,260,UPI,S03
B00722,O00722,C6528,P17,2,650,Card,S04
B00723,O00723,C6753,P11,1,235,Card,S01
B00724,O00724,C13732,P09,2,670,Card,S03
B00725,O00725,C11549,P42,1,280,Card,S08
B00726,O00726,C19499,P36,1,280,UPI,S02
B00727,O00727,C7553,P13,3,840,Card,S06
B00728,O00728,C7995,P18,2,690,Cash,S05
B00729,O00729,C1991,P42,3,840,UPI,S07
B00730,O00730,C8136,P34,1,240,Cash,S03
B00731,O00731,C2809,P13,2,560,Cash,S03
B00732,O00732,C835,P42,1,280,UPI,S07
B00733,O00733,C3394,P23,2,720,Card,S03
B00734,O00734,C19075,P11,1,235,Cash,S05
B00735,O00735,C6524,P18,2,690,UPI,S08
B00736,O00736,C8111,P25,3,945,Card,S06
B00737,O00737,C6445,P13,2,560,Cash,S03
B00738,O00738,C13038,P38,1,280,Card,S07
B00739,O00739,C16933,P37,1,260,Card,S06
B00740,O00740,C18127,P32,2,700,Card,S04
B00741,O00741,C9091,P18,2,690,Card,S01
B00742,O00742,C5337,P30,2,678,Cash,S03
B00743,O00743,C686,P36,2,560,UPI,S07
B00744,O00744,C16554,P21,3,1005,UPI,S02
B00745,O00745,C7933,P12,3,765,Cash,S02
B00746,O00746,C18074,P24,3,1140,Cash,S08
B00747,O00747,C18108,P11,1,235,Cash,S03
B00748,O00748,C5386,P28,3,897,UPI,S02
B00749,O00749,C11480,P14,1,300,Card,S05
B00750,O00750,C7463,P28,1,299,UPI,S03
B00751,O00751,C19738,P29,3,957,Card,S02
B00752,O00752,C14800,P34,1,240,Cash,S04
B00753,O00753,C680,P23,3,1080,Cash,S03
B00754,O00754,C15418,P21,2,670,Cash,S03
B00755,O00755,C3824,P09,1,335,Card,S06
B00756,O00756,C18139,P13,3,840,Card,S06
B00757,O00757,C2659,P03,2,550,Cash,S08
B00758,O00758,C5571,P42,2,560,Cash,S07
B00759,O00759,C19997,P43,3,750,UPI,S08
B00760,O00760,C16532,P31,3,990,Cash,S06
B00761,O00761,C10889,P13,2,560,UPI,S04
B00762,O00762,C7111,P02,2,510,Card,S02
B00763,O00763,C10512,P40,3,630,UPI,S05
B00764,O00764,C16913,P06,3,900,Card,S08
B00765,O00765,C10156,P10,2,430,Cash,S04
B00766,O00766,C9942,P12,2,510,UPI,S05
B00767,O00767,C3042,P43,2,500,Card,S02
B00768,O00768,C10928,P28,1,299,UPI,S03
B00769,O00769,C19315,P39,1,300,Card,S03
B00770,O00770,C1247,P17,2,650,UPI,S01
B00771,O00771,C7996,P32,2,700,Card,S01
B00772,O00772,C14947,P31,3,990,Cash,S03
B00773,O00773,C7301,P34,2,480,UPI,S06
B00774,O00774,C5007,P41,2,440,Card,S06
B00775,O00775,C11351,P21,2,670,UPI,S01
B00776,O00776,C17125,P32,2,700,Cash,S04
B00777,O00777,C17375,P14,1,300,UPI,S01
B00778,O00778,C2586,P37,1,260,Cash,S08
B00779,O00779,C9510,P16,2,610,UPI,S02
B00780,O00780,C19698,P40,2,420,UPI,S06
B00781,O00781,C14507,P40,3,630,Card,S03
B00782,O00782,C2153,P27,2,710,UPI,S02
B00783,O00783,C6969,P15,1,320,Cash,S07
B00784,O00784,C4269,P42,2,560,Card,S02
B00785,O00785,C16457,P42,3,840,Cash,S07
B00786,O00786,C1455,P22,3,1020,UPI,S07
B00787,O00787,C18680,P17,2,650,Card,S08
B00788,O00788,C14513,P07,2,590,Cash,S02
B00789,O00789,C16451,P05,2,560,Cash,S03
B00790,O00790,C9573,P30,1,339,Cash,S01
B00791,O00791,C10631,P04,2,520,Card,S06
B00792,O00792,C6025,P32,1,350,UPI,S08
B00793,O00793,C15458,P08,2,630,Card,S04
B00794,O00794,C6584,P34,1,240,Cash,S02
B00795,O00795,C17868,P33,3,1110,Cash,S01
B00796,O00796,C17643,P30,3,1017,Cash,S03
B00797,O00797,C11111,P32,3,1050,Cash,S07
B00798,O00798,C5951,P17,3,975,UPI,S06
B00799,O00799,C1350,P05,3,840,UPI,S07
B00800,O00800,C18745,P09,3,1005,Card,S05
B00801,O00801,C15866,P11,2,470,Cash,S07
B00802,O00802,C2947,P35,1,260,Card,S01
B00803,O00803,C8517,P37,3,780,Card,S03
B00804,O00804,C4880,P18,3,1035,Card,S02
B00805,O00805,C11699,P36,1,280,Card,S02
B00806,O00806,C1237,P08,3,945,Cash,S05
B00807,O00807,C17202,P05,1,280,UPI,S01
B00808,O00808,C15906,P39,1,300,Card,S08
B00809,O00809,C9632,P13,3,840,Cash,S06
B00810,O00810,C8961,P26,1,335,Cash,S03
B00811,O00811,C2973,P08,2,630,UPI,S03
B00812,O00812,C11609,P18,2,690,Cash,S07
B00813,O00813,C15281,P25,3,945,Card,S06
B00814,O00814,C8186,P24,3,1140,Cash,S01
B00815,O00815,C10744,P25,2,630,UPI,S06
B00816,O00816,C6792,P22,3,1020,UPI,S05
B00817,O00817,C1327,P38,2,560,Cash,S05
B00818,O00818,C1421,P01,1,235,UPI,S07
B00819,O00819,C13892,P32,1,350,Cash,S07
B00820,O00820,C7306,P43,3,750,Cash,S04
B00821,O00821,C15987,P32,3,1050,Card,S03
B00822,O00822,C3389,P07,2,590,UPI,S02
B00823,O00823,C15141,P03,1,275,Card,S07
B00824,O00824,C3424,P25,3,945,Cash,S04
B00825,O00825,C5086,P42,3,840,UPI,S04
B00826,O00826,C13928,P37,3,780,Card,S08
B00827,O00827,C8742,P42,1,280,Card,S04
B00828,O00828,C11677,P24,1,380,Card,S05
B00829,O00829,C9245,P33,1,370,UPI,S04
B00830,O00830,C5003,P07,3,885,UPI,S07
B00831,O00831,C8289,P16,2,610,Cash,S07
B00832,O00832,C5630,P30,2,678,UPI,S05
B00833,O00833,C3233,P36,3,840,UPI,S04
B00834,O00834,C2895,P09,1,335,Cash,S04
B00835,O00835,C7105,P15,1,320,Cash,S01
B00836,O00836,C938,P39,3,900,Card,S01
B00837,O00837,C16598,P08,3,945,Card,S06
B00838,O00838,C2507,P36,3,840,Card,S03
B00839,O00839,C18117,P12,1,255,Cash,S05
B00840,O00840,C8696,P28,3,897,Card,S03
B00841,O00841,C8117,P32,2,700,UPI,S03
B00842,O00842,C1998,P41,3,660,Cash,S05
B00843,O00843,C11041,P32,3,1050,UPI,S07
B00844,O00844,C15007,P25,2,630,Cash,S03
B00845,O00845,C7615,P40,1,210,Cash,S04
B00846,O00846,C17312,P09,3,1005,Cash,S01
B00847,O00847,C12113,P27,1,355,Cash,S01
B00848,O00848,C19504,P37,3,780,Card,S04
B00849,O00849,C7860,P08,2,630,Card,S02
B00850,O00850,C1839,P33,1,370,UPI,S05
B00851,O00851,C2033,P42,2,560,Cash,S08
B00852,O00852,C3940,P05,1,280,Card,S06
B00853,O00853,C81,P41,1,220,Card,S06
B00854,O00854,C11671,P12,3,765,UPI,S06
B00855,O00855,C2526,P35,3,780,Cash,S03
B00856,O00856,C8381,P33,1,370,Card,S06
B00857,O00857,C6510,P02,3,765,Card,S07
B00858,O00858,C11678,P07,1,295,Cash,S04
B00859,O00859,C737,P23,3,1080,Card,S04
B00860,O00860,C8870,P34,3,720,UPI,S02
B00861,O00861,C6371,P11,3,705,Card,S07
B00862,O00862,C18401,P31,1,330,UPI,S04
B00863,O00863,C15032,P20,3,945,Card,S03
B00864,O00864,C2845,P33,1,370,UPI,S01
B00865,O00865,C15017,P38,2,560,Cash,S03
B00866,O00866,C12303,P02,3,765,Card,S04
B00867,O00867,C6712,P08,2,630,Card,S03
B00868,O00868,C19206,P04,3,780,Cash,S07
B00869,O00869,C18920,P06,1,300,Cash,S04
B00870,O00870,C13526,P40,1,210,Cash,S01
B00871,O00871,C14040,P25,1,315,UPI,S05
B00872,O00872,C5706,P30,1,339,Cash,S01
B00873,O00873,C14987,P13,1,280,Card,S08
B00874,O00874,C2285,P27,1,355,UPI,S08
B00875,O00875,C588,P33,1,370,UPI,S06
B00876,O00876,C3200,P40,1,210,Card,S03
B00877,O00877,C12287,P09,1,335,UPI,S08
B00878,O00878,C14947,P09,3,1005,UPI,S03
B00879,O00879,C15583,P42,2,560,Card,S03
B00880,O00880,C5869,P32,3,1050,UPI,S01
B00881,O00881,C6790,P43,2,500,Card,S03
B00882,O00882,C14086,P27,2,710,Cash,S06
B00883,O00883,C1801,P17,1,325,Card,S03
B00884,O00884,C15281,P31,1,330,UPI,S06
B00885,O00885,C4669,P37,2,520,Card,S07
B00886,O00886,C2948,P16,1,305,Cash,S07
B00887,O00887,C11632,P29,3,957,UPI,S08
B00888,O00888,C9973,P18,3,1035,UPI,S05
B00889,O00889,C10197,P37,2,520,UPI,S01
B00890,O00890,C6440,P17,1,325,Cash,S06
B00891,O00891,C11260,P09,1,335,Cash,S06
B00892,O00892,C1614,P20,3,945,Cash,S04
B00893,O00893,C4579,P39,1,300,Cash,S06
B00894,O00894,C11983,P24,3,1140,Cash,S07
B00895,O00895,C201,P05,3,840,UPI,S07
B00896,O00896,C9556,P36,3,840,UPI,S07
B00897,O00897,C5628,P02,1,255,UPI,S05
B00898,O00898,C9051,P40,1,210,Cash,S03
B00899,O00899,C17817,P20,1,315,UPI,S03
B00900,O00900,C15499,P20,2,630,UPI,S05
B00901,O00901,C9108,P03,1,275,Card,S08
B00902,O00902,C623,P21,1,335,Card,S08
B00903,O00903,C17840,P34,2,480,UPI,S06
B00904,O00904,C7785,P08,2,630,Cash,S08
B00905,O00905,C15248,P15,2,640,Card,S05
B00906,O00906,C2571,P17,3,975,Card,S04
B00907,O00907,C5299,P38,3,840,Card,S06
B00908,O00908,C15403,P41,3,660,UPI,S07
B00909,O00909,C11103,P27,2,710,UPI,S01
B00910,O00910,C19297,P22,1,340,Card,S04
B00911,O00911,C5522,P27,1,355,Card,S07
B00912,O00912,C14367,P42,3,840,UPI,S02
B00913,O00913,C5885,P19,3,885,Cash,S02
B00914,O00914,C7867,P43,1,250,Cash,S04
B00915,O00915,C2476,P27,1,355,Card,S06
B00916,O00916,C17061,P39,1,300,Card,S02
B00917,O00917,C15223,P32,2,700,Card,S06
B00918,O00918,C10311,P30,1,339,Card,S08
B00919,O00919,C1971,P26,3,1005,Card,S03
B00920,O00920,C14228,P22,1,340,UPI,S01
B00921,O00921,C19539,P23,2,720,UPI,S06
B00922,O00922,C4600,P02,2,510,Cash,S01
B00923,O00923,C17944,P30,3,1017,UPI,S01
B00924,O00924,C7799,P18,2,690,Cash,S01
B00925,O00925,C13353,P23,3,1080,Card,S04
B00926,O00926,C12189,P04,1,260,Card,S05
B00927,O00927,C3308,P26,1,335,Card,S07
B00928,O00928,C12593,P41,1,220,Card,S03
B00929,O00929,C14461,P39,2,600,UPI,S03
B00930,O00930,C4839,P02,2,510,Cash,S05
B00931,O00931,C10025,P41,3,660,Cash,S05
B00932,O00932,C16007,P19,1,295,UPI,S04
B00933,O00933,C597,P36,2,560,UPI,S03
B00934,O00934,C827,P17,2,650,UPI,S04
B00935,O00935,C11058,P30,1,339,UPI,S06
B00936,O00936,C13565,P28,2,598,UPI,S01
B00937,O00937,C11231,P07,3,885,UPI,S03
B00938,O00938,C5368,P25,2,630,UPI,S08
B00939,O00939,C8991,P13,2,560,Card,S01
B00940,O00940,C14506,P43,1,250,Card,S01
B00941,O00941,C18699,P07,3,885,Card,S07
B00942,O00942,C12333,P26,1,335,UPI,S01
B00943,O00943,C12406,P20,1,315,Card,S08
B00944,O00944,C5493,P27,1,355,Cash,S03
B00945,O00945,C18744,P33,3,1110,Card,S04
B00946,O00946,C4850,P23,1,360,Cash,S03
B00947,O00947,C7195,P12,3,765,UPI,S08
B00948,O00948,C6408,P40,2,420,Cash,S04
B00949,O00949,C15463,P10,1,215,UPI,S01
B00950,O00950,C9861,P18,1,345,Card,S02
B00951,O00951,C16426,P04,2,520,UPI,S08
B00952,O00952,C16418,P37,1,260,UPI,S08
B00953,O00953,C18161,P30,2,678,Card,S06
B00954,O00954,C8484,P36,3,840,Card,S03
B00955,O00955,C1150,P20,1,315,Cash,S04
B00956,O00956,C6533,P25,3,945,Cash,S08
B00957,O00957,C4414,P35,3,780,Cash,S04
B00958,O00958,C17904,P40,3,630,UPI,S08
B00959,O00959,C235,P36,1,280,Card,S01
B00960,O00960,C19026,P06,1,300,Card,S06
B00961,O00961,C16285,P22,1,340,UPI,S03
B00962,O00962,C12968,P38,1,280,UPI,S04
B00963,O00963,C4628,P32,1,350,Card,S06
B00964,O00964,C10893,P35,3,780,Card,S04
B00965,O00965,C14521,P05,3,840,Cash,S03
B00966,O00966,C3179,P21,2,670,Card,S05
B00967,O00967,C517,P42,3,840,UPI,S04
B00968,O00968,C15766,P28,1,299,UPI,S04
B00969,O00969,C5631,P09,1,335,Card,S05
B00970,O00970,C5210,P43,1,250,Cash,S02
B00971,O00971,C2051,P31,3,990,UPI,S02
B00972,O00972,C19145,P42,3,840,UPI,S04
B00973,O00973,C13198,P15,2,640,Card,S07
B00974,O00974,C14217,P32,1,350,Card,S08
B00975,O00975,C16242,P04,2,520,Card,S02
B00976,O00976,C1640,P16,2,610,Card,S07
B00977,O00977,C3427,P35,2,520,Card,S02
B00978,O00978,C1757,P42,3,840,Cash,S06
B00979,O00979,C10296,P03,2,550,Cash,S04
B00980,O00980,C11099,P27,1,355,Card,S03
B00981,O00981,C14390,P30,3,1017,Cash,S02
B00982,O00982,C9217,P02,1,255,Cash,S01
B00983,O00983,C10698,P04,3,780,UPI,S07
B00984,O00984,C123,P26,1,335,Cash,S08
B00985,O00985,C10384,P36,1,280,Cash,S08
B00986,O00986,C18939,P26,3,1005,UPI,S08
B00987,O00987,C4654,P30,2,678,UPI,S05
B00988,O00988,C18075,P07,3,885,Cash,S04
B00989,O00989,C1922,P19,1,295,UPI,S03
B00990,O00990,C2916,P18,2,690,Cash,S04
B00991,O00991,C17645,P21,1,335,UPI,S03
B00992,O00992,C11203,P43,3,750,Cash,S01
B00993,O00993,C16954,P01,3,705,Card,S04
B00994,O00994,C5554,P31,3,990,Cash,S05
B00995,O00995,C11514,P18,3,1035,UPI,S05
B00996,O00996,C14087,P11,3,705,UPI,S01
B00997,O00997,C9643,P06,2,600,Cash,S03
B00998,O00998,C4917,P01,2,470,Cash,S05
B00999,O00999,C2797,P39,1,300,Cash,S04
B01000,O01000,C19686,P43,2,500,UPI,S05
B01001,O01001,C6664,P06,3,900,Card,S05
B01002,O01002,C5998,P14,3,900,Card,S06
B01003,O01003,C565,P27,2,710,Card,S04
B01004,O01004,C14846,P22,3,1020,Card,S02
B01005,O01005,C16643,P40,3,630,Card,S02
B01006,O01006,C18404,P08,1,315,Cash,S08
B01007,O01007,C5462,P43,1,250,Card,S08
B01008,O01008,C11360,P41,3,660,Card,S08
B01009,O01009,C19251,P40,1,210,UPI,S07
B01010,O01010,C19277,P28,3,897,UPI,S08
B01011,O01011,C15552,P05,3,840,Cash,S04
B01012,O01012,C14969,P33,3,1110,UPI,S03
B01013,O01013,C7018,P19,2,590,Cash,S04
B01014,O01014,C2801,P40,1,210,Cash,S08
B01015,O01015,C15899,P10,1,215,Cash,S02
B01016,O01016,C10915,P31,2,660,Cash,S08
B01017,O01017,C3501,P32,3,1050,UPI,S01
B01018,O01018,C6088,P26,1,335,Cash,S04
B01019,O01019,C1645,P28,3,897,Cash,S06
B01020,O01020,C7244,P41,1,220,UPI,S02
B01021,O01021,C13073,P35,1,260,Cash,S02
B01022,O01022,C8905,P17,3,975,Cash,S08
B01023,O01023,C80,P15,3,960,Cash,S03
B01024,O01024,C15776,P27,2,710,Cash,S05
B01025,O01025,C9679,P41,2,440,Card,S08
B01026,O01026,C18562,P01,3,705,Cash,S08
B01027,O01027,C16915,P10,1,215,Cash,S06
B01028,O01028,C257,P11,2,470,Cash,S01
B01029,O01029,C5588,P28,3,897,Card,S06
B01030,O01030,C10278,P43,3,750,Card,S05
B01031,O01031,C4778,P04,3,780,Cash,S03
B01032,O01032,C6584,P22,1,340,UPI,S01
B01033,O01033,C10106,P43,3,750,UPI,S06
B01034,O01034,C10156,P06,2,600,UPI,S08
B01035,O01035,C294,P32,1,350,Cash,S01
B01036,O01036,C11603,P17,1,325,UPI,S04
B01037,O01037,C71,P38,1,280,UPI,S03
B01038,O01038,C2368,P17,2,650,UPI,S08
B01039,O01039,C11262,P01,1,235,Cash,S08
B01040,O01040,C222,P13,1,280,UPI,S05
B01041,O01041,C9292,P29,1,319,Cash,S01
B01042,O01042,C4386,P04,2,520,Card,S04
B01043,O01043,C9701,P01,3,705,UPI,S05
B01044,O01044,C16329,P03,2,550,UPI,S01
B01045,O01045,C19458,P40,1,210,UPI,S01
B01046,O01046,C9088,P08,1,315,Card,S02
B01047,O01047,C13801,P19,3,885,Cash,S02
B01048,O01048,C16511,P23,2,720,Cash,S04
B01049,O01049,C17847,P19,2,590,Card,S01
B01050,O01050,C1171,P05,3,840,Card,S05
B01051,O01051,C15435,P07,2,590,UPI,S04
B01052,O01052,C6692,P09,3,1005,Cash,S02
B01053,O01053,C6780,P37,3,780,Card,S03
B01054,O01054,C18127,P12,2,510,UPI,S08
B01055,O01055,C1630,P37,1,260,Cash,S06
B01056,O01056,C11915,P21,3,1005,Cash,S07
B01057,O01057,C7757,P33,3,1110,Cash,S01
B01058,O01058,C5739,P31,2,660,Card,S02
B01059,O01059,C15860,P18,1,345,Cash,S05
B01060,O01060,C7695,P12,2,510,Cash,S05
B01061,O01061,C4536,P20,2,630,Cash,S04
B01062,O01062,C11609,P37,1,260,Card,S02
B01063,O01063,C7170,P43,2,500,Cash,S02
B01064,O01064,C9393,P17,2,650,Cash,S03
B01065,O01065,C11264,P03,3,825,UPI,S02
B01066,O01066,C6587,P36,1,280,UPI,S03
B01067,O01067,C19477,P03,1,275,UPI,S01
B01068,O01068,C2717,P29,2,638,Cash,S03
B01069,O01069,C12789,P33,3,1110,Card,S05
B01070,O01070,C14657,P15,2,640,UPI,S01
B01071,O01071,C3073,P26,3,1005,Card,S03
B01072,O01072,C12801,P43,1,250,Card,S05
B01073,O01073,C5640,P28,3,897,Cash,S07
B01074,O01074,C14180,P07,2,590,UPI,S04
B01075,O01075,C10687,P14,1,300,Cash,S01
B01076,O01076,C12937,P03,2,550,Card,S08
B01077,O01077,C15125,P31,3,990,Card,S05
B01078,O01078,C10446,P20,2,630,UPI,S06
B01079,O01079,C1526,P10,1,215,UPI,S07
B01080,O01080,C12376,P07,2,590,UPI,S05
B01081,O01081,C16155,P34,2,480,Card,S08
B01082,O01082,C48,P38,2,560,UPI,S01
B01083,O01083,C10942,P32,1,350,Cash,S07
B01084,O01084,C10899,P36,1,280,Card,S02
B01085,O01085,C6679,P04,2,520,Card,S04
